,WeeklyEarnings,joinProvince,sid,id,When,Year,Month
165,820.12,NS,5719,03C8E1BF-4097-44F8-BBE7-EED2E44E3913,2014-10-01T00:00:00,2014,10
166,816.48,NS,5720,8456038A-24AE-4EAC-ACEB-FEE4836B9BD1,2014-11-01T00:00:00,2014,11
167,836.76,NS,5721,929B44CE-29DA-42D8-B7C3-C87C70D4C383,2014-12-01T00:00:00,2014,12
168,830.52,NS,5722,F8CF4AB6-378A-4075-8BE7-6195EE417848,2015-01-01T00:00:00,2015,01
169,829.09,NS,5723,F7A31164-A7FE-467F-A9F7-8A06954FB391,2015-02-01T00:00:00,2015,02
170,823.01,NS,5724,58A68982-BF09-4DA2-9C86-094D9F52BB8F,2015-03-01T00:00:00,2015,03
171,835.31,NS,5725,21789CE9-CD5C-4B1F-BAFF-B3D7C45E6F25,2015-04-01T00:00:00,2015,04
0,698.57,ON,5554,8D0D0120-53D5-4A3D-B68F-D5BAFA1B9F24,2001-01-01T00:00:00,2001,01
1,693.69,ON,5555,B8156EED-2420-4B71-A56C-57DED1FA7CEC,2001-02-01T00:00:00,2001,02
2,697.08,ON,5556,A8D7795E-40FA-4923-AB52-CA8536DAAD7A,2001-03-01T00:00:00,2001,03
3,693.73,ON,5557,8373DAD3-2886-4DAD-AFE8-84DB8C0F414E,2001-04-01T00:00:00,2001,04
4,688.27,ON,5558,05DB3E97-35EC-4F75-891B-3F6C696CDEE0,2001-05-01T00:00:00,2001,05
5,697.37,ON,5559,9F6DC880-A4F1-4149-A43F-23E9E9BF2270,2001-06-01T00:00:00,2001,06
6,696.65,ON,5560,0F6988BE-1D70-4546-A854-15C677B99316,2001-07-01T00:00:00,2001,07
7,691.09,ON,5561,6BE8C5BD-E455-4573-A299-F41CC57DB7DB,2001-08-01T00:00:00,2001,08
8,699.48,ON,5562,9C61FF04-EA5F-4548-9E21-BA4F29B1E325,2001-09-01T00:00:00,2001,09
9,697.06,ON,5563,2538F70D-9A3D-45F0-A6BE-4A3744AF6372,2001-10-01T00:00:00,2001,10
10,701.04,ON,5564,E29C2CFE-AD1B-4F77-A0B9-86970CB6FA88,2001-11-01T00:00:00,2001,11
11,697.61,ON,5565,C056C58D-CAAE-409E-A994-D20291F4F053,2001-12-01T00:00:00,2001,12
12,698.73,ON,5566,5ADDCDBD-6B8D-483F-A6F3-B4D9E939BC9A,2002-01-01T00:00:00,2002,01
13,699.15,ON,5567,DB96E5DC-002A-4F7A-97F2-7066CCC3E645,2002-02-01T00:00:00,2002,02
14,703.71,ON,5568,B905BAA7-40B0-4BE3-9F8C-7F0F079053E1,2002-03-01T00:00:00,2002,03
15,711.85,ON,5569,C4EA174C-07F7-456C-8EBF-F1B35A88FED7,2002-04-01T00:00:00,2002,04
16,706.47,ON,5570,8BEC0293-0E3F-47A0-A977-EDECC9753D76,2002-05-01T00:00:00,2002,05
17,711.41,ON,5571,DAA5936E-C5E0-4D99-A5EF-C160D08C8B36,2002-06-01T00:00:00,2002,06
18,716.17,ON,5572,91B8E5AD-A97E-4DA4-A877-5726D1D9D4C8,2002-07-01T00:00:00,2002,07
19,707.61,ON,5573,45DF1C45-3292-40B5-B92F-61320156A774,2002-08-01T00:00:00,2002,08
20,715.92,ON,5574,BB5173E0-B17E-4222-BC6B-D96E73775778,2002-09-01T00:00:00,2002,09
21,718.94,ON,5575,7493CEBA-0C87-4701-A24B-09B5126317E0,2002-10-01T00:00:00,2002,10
22,719.97,ON,5576,A56D66E0-061C-4310-89F8-65B4C5AA59E5,2002-11-01T00:00:00,2002,11
23,722.11,ON,5577,1F70B3FE-BD5F-4367-8FF2-AD08D4FF0EBD,2002-12-01T00:00:00,2002,12
24,716.52,ON,5578,504ADB8F-F66F-4CE5-9087-58822450AA6F,2003-01-01T00:00:00,2003,01
25,728.11,ON,5579,1DC723E6-5DD8-4320-9214-BEA738BBDABE,2003-02-01T00:00:00,2003,02
26,721.34,ON,5580,552A4EDD-F3F2-405F-989F-DFE7F2A8449F,2003-03-01T00:00:00,2003,03
27,723.04,ON,5581,D13C3EEB-7B37-4221-9DCB-068C5CB987B2,2003-04-01T00:00:00,2003,04
28,721.47,ON,5582,D2EEFC2A-CA63-451C-981D-A2986EAF1CFD,2003-05-01T00:00:00,2003,05
29,730.87,ON,5583,E2B19D27-C5F3-4AD1-9646-ABAF887FA6DC,2003-06-01T00:00:00,2003,06
30,725.97,ON,5584,26E62F97-42B8-43B7-8645-2A7A9EE68D4C,2003-07-01T00:00:00,2003,07
31,729.97,ON,5585,F8957732-B5CB-45D1-8CE4-D4F315CA30F0,2003-08-01T00:00:00,2003,08
32,736.56,ON,5586,69A264CA-263A-4F4F-B81D-7CD2E103FAD3,2003-09-01T00:00:00,2003,09
33,735.77,ON,5587,67971CB3-E1CC-44F6-9A3A-D632D7407685,2003-10-01T00:00:00,2003,10
34,736.44,ON,5588,CAA6FD86-1647-4932-AFAD-D2E064C01D0A,2003-11-01T00:00:00,2003,11
35,736.87,ON,5589,5900E84C-32A3-4D3C-AF30-73B301DAFFB7,2003-12-01T00:00:00,2003,12
36,745.60,ON,5590,0ECC4723-579C-4A42-BBCF-00D176A74A37,2004-01-01T00:00:00,2004,01
37,747.62,ON,5591,119514FC-09E4-4E3C-B678-96F395075B11,2004-02-01T00:00:00,2004,02
38,745.37,ON,5592,31091D72-D642-4205-9D0A-7F7D97A6A3FE,2004-03-01T00:00:00,2004,03
39,748.34,ON,5593,746BB6AF-E5C1-4322-AD69-5EFA8333E6C0,2004-04-01T00:00:00,2004,04
40,750.96,ON,5594,DFDFDA74-2E50-4C02-9C95-4B9C6AE7F3DD,2004-05-01T00:00:00,2004,05
41,748.35,ON,5595,236583AE-5A67-4FF6-84B8-D6ADD44A1782,2004-06-01T00:00:00,2004,06
42,747.80,ON,5596,4FCFE844-57D7-412B-B2B8-27B35D601D62,2004-07-01T00:00:00,2004,07
43,745.36,ON,5597,899EF3DE-AF8A-4C83-922E-EB3C0C881C4C,2004-08-01T00:00:00,2004,08
44,744.54,ON,5598,05C176C8-9EB7-449A-B9F0-C4C2BA542FB3,2004-09-01T00:00:00,2004,09
45,750.17,ON,5599,DF676A46-A6E3-4C9E-8DCC-D41CBFEAECCA,2004-10-01T00:00:00,2004,10
46,753.11,ON,5600,AD24454F-8F8A-4633-B6AA-55A76051144A,2004-11-01T00:00:00,2004,11
47,758.94,ON,5601,91381916-9DFC-437A-A656-808B3BE8FB3E,2004-12-01T00:00:00,2004,12
48,764.64,ON,5602,E4D94798-2653-4481-A8F9-602F8663799D,2005-01-01T00:00:00,2005,01
49,776.30,ON,5603,E4BBDA62-1993-4A60-958E-0279D898C9CB,2005-02-01T00:00:00,2005,02
50,763.68,ON,5604,DBB7FC76-6F71-409D-A2A7-95864E9D013C,2005-03-01T00:00:00,2005,03
51,773.07,ON,5605,99B7B90A-C5BA-4852-B616-B1374251242E,2005-04-01T00:00:00,2005,04
52,772.70,ON,5606,D1DB23DE-8727-4E73-8A3C-40D1DF0C6CEC,2005-05-01T00:00:00,2005,05
53,780.19,ON,5607,6E02651B-09B0-48D9-9264-716DA493FC24,2005-06-01T00:00:00,2005,06
54,771.46,ON,5608,265649DE-E7B1-47EB-B966-06C6662659C4,2005-07-01T00:00:00,2005,07
55,775.08,ON,5609,909D285D-C33F-48EB-9F4A-3FBFD65BDFD3,2005-08-01T00:00:00,2005,08
56,789.46,ON,5610,49ECAC21-F25A-4755-81EA-EB3E01A1D206,2005-09-01T00:00:00,2005,09
57,784.10,ON,5611,11D7186E-E369-44A8-8D20-5469BD54D28E,2005-10-01T00:00:00,2005,10
58,780.22,ON,5612,25E7B8D5-1DCB-41EA-8E4F-D0866784301C,2005-11-01T00:00:00,2005,11
59,782.10,ON,5613,74389658-58C1-4225-AC3E-AB5794CA7F4D,2005-12-01T00:00:00,2005,12
60,784.57,ON,5614,E2770A54-5AB8-47A4-95A3-F0A447998600,2006-01-01T00:00:00,2006,01
61,787.84,ON,5615,D1F8F5B0-130C-46E1-B346-C16C5D2C6088,2006-02-01T00:00:00,2006,02
62,785.61,ON,5616,7A824CBF-5CEC-438D-8F73-C8E219347A62,2006-03-01T00:00:00,2006,03
63,783.55,ON,5617,A0B9FA2C-053A-405E-A04D-3228314FC1E3,2006-04-01T00:00:00,2006,04
64,782.20,ON,5618,4EA61C5A-0190-41C5-B761-53887DADF79F,2006-05-01T00:00:00,2006,05
65,784.84,ON,5619,8CA3CDFB-1A8C-425E-B454-64AA255588BA,2006-06-01T00:00:00,2006,06
66,782.64,ON,5620,D710E72B-4A40-4FFD-AE79-7845B8636127,2006-07-01T00:00:00,2006,07
67,784.06,ON,5621,7E43B66A-48FC-44D6-A98C-F1658270FEF0,2006-08-01T00:00:00,2006,08
68,793.66,ON,5622,4540C46A-58A3-4509-A3F8-DF86C9E202DF,2006-09-01T00:00:00,2006,09
69,796.44,ON,5623,7F99932B-DA47-41B4-BE28-FE46909C9A69,2006-10-01T00:00:00,2006,10
70,791.94,ON,5624,CB264143-D073-445D-936C-AE439DB10D36,2006-11-01T00:00:00,2006,11
71,806.65,ON,5625,3E51E44B-0FCF-43CD-9FB0-08A5AC0B91DC,2006-12-01T00:00:00,2006,12
72,807.77,ON,5626,FF942B08-06B3-4781-AF5F-CB24E45AA277,2007-01-01T00:00:00,2007,01
73,809.89,ON,5627,C52801CA-38C4-4E62-8250-37877C5D6CA7,2007-02-01T00:00:00,2007,02
74,816.33,ON,5628,F161F122-4638-474B-B0E0-B179D4DEDBB3,2007-03-01T00:00:00,2007,03
75,815.20,ON,5629,31DB9C5F-E95C-499B-B69C-C005452F86A1,2007-04-01T00:00:00,2007,04
76,815.04,ON,5630,23BA11D2-D51C-4E9C-8886-02D2C2175C66,2007-05-01T00:00:00,2007,05
77,827.65,ON,5631,ABF0652E-3385-42DB-B120-1F6E210F3853,2007-06-01T00:00:00,2007,06
78,819.07,ON,5632,063A9378-DA6E-4DE5-9908-47299CF0066D,2007-07-01T00:00:00,2007,07
79,814.41,ON,5633,15E43487-D939-47E8-BA34-1D7D174567E2,2007-08-01T00:00:00,2007,08
80,820.11,ON,5634,B633F4AD-C82A-4D90-8913-9652F0C650F9,2007-09-01T00:00:00,2007,09
81,823.31,ON,5635,D8087A10-6083-4B34-B482-153D1A7A6B4B,2007-10-01T00:00:00,2007,10
82,830.69,ON,5636,9F96EB56-C859-4A53-BD26-D810B7AD9F47,2007-11-01T00:00:00,2007,11
83,828.37,ON,5637,8AE19A34-6586-43C4-A130-EF3A0247E7EB,2007-12-01T00:00:00,2007,12
84,829.96,ON,5638,F9A4A504-1C0E-4163-98C7-C2DA43D82DC0,2008-01-01T00:00:00,2008,01
85,844.43,ON,5639,3A2DE791-DAD0-4D2C-AD3F-21EB4D6FE815,2008-02-01T00:00:00,2008,02
86,836.65,ON,5640,F9D51F98-D6EE-4003-A36D-09607F72B10F,2008-03-01T00:00:00,2008,03
87,837.25,ON,5641,BD6BA373-66A1-4EB6-86BA-B79E6F691568,2008-04-01T00:00:00,2008,04
88,834.92,ON,5642,F9DDDC38-346B-4FFC-B55D-63246A9203A9,2008-05-01T00:00:00,2008,05
89,842.92,ON,5643,95534D96-8060-452A-8A5F-CDBEA041611C,2008-06-01T00:00:00,2008,06
90,831.80,ON,5644,A1F4BC46-2AB7-49FC-A341-FC3631E889F8,2008-07-01T00:00:00,2008,07
91,833.26,ON,5645,BE8B3645-310A-4AE1-9519-7B3833716166,2008-08-01T00:00:00,2008,08
92,838.19,ON,5646,3952D978-C446-4534-A8D3-7E1CAC61E71B,2008-09-01T00:00:00,2008,09
93,845.80,ON,5647,258C8A4E-774F-494F-873E-FB3296BCBCD7,2008-10-01T00:00:00,2008,10
94,846.39,ON,5648,735C8BA5-D4F2-4F8E-BC9E-16EA93F8FB3C,2008-11-01T00:00:00,2008,11
95,837.50,ON,5649,0D0813A2-A6E2-41FE-9F24-55FC1D84818D,2008-12-01T00:00:00,2008,12
96,842.29,ON,5650,515E7663-F963-4A79-9C00-B9B32C8A071F,2009-01-01T00:00:00,2009,01
97,853.11,ON,5651,8E8BAE10-4FDC-4FF3-BF20-BD18D0F40985,2009-02-01T00:00:00,2009,02
98,851.62,ON,5652,6824E5F7-072D-4F16-9FC9-4045C8332E76,2009-03-01T00:00:00,2009,03
99,847.22,ON,5653,C54B7EA1-3950-4C03-8588-CAA638F7D9AB,2009-04-01T00:00:00,2009,04
100,840.15,ON,5654,6E1F0807-B98D-405E-8BDA-45F2E6327614,2009-05-01T00:00:00,2009,05
101,845.78,ON,5655,B55F4FFC-CEF0-4487-80C2-6D7B0C62152F,2009-06-01T00:00:00,2009,06
102,840.52,ON,5656,877B1A3A-AE27-4DCD-864B-21D2C4A739DD,2009-07-01T00:00:00,2009,07
103,841.15,ON,5657,11FC9444-8C33-40E8-ADF1-BF28FCD835BC,2009-08-01T00:00:00,2009,08
104,850.76,ON,5658,2E5AD0D7-474C-44BE-B796-B489243DF9EA,2009-09-01T00:00:00,2009,09
105,851.96,ON,5659,D6ADAC62-C07B-4EA6-BDF6-71B3834CE2D1,2009-10-01T00:00:00,2009,10
106,856.30,ON,5660,AC4CDF31-3665-41AA-935F-898EED6FB707,2009-11-01T00:00:00,2009,11
107,865.50,ON,5661,981442D7-99DD-4958-A2AA-A2E51628E49F,2009-12-01T00:00:00,2009,12
108,865.90,ON,5662,9A0F674D-3861-4B2E-B1FB-963D721E6E3B,2010-01-01T00:00:00,2010,01
109,882.54,ON,5663,C24DD627-F0A2-4A7A-94B5-2EE93A6F7B06,2010-02-01T00:00:00,2010,02
110,875.16,ON,5664,C34B42E1-D090-467C-88C0-605FF2C90E42,2010-03-01T00:00:00,2010,03
111,871.83,ON,5665,B3D0F107-EB2D-4C8C-8AA7-16D4FD96CB72,2010-04-01T00:00:00,2010,04
112,869.84,ON,5666,B2D72BE5-2D3C-47F4-B5B4-F67EE7024CB4,2010-05-01T00:00:00,2010,05
113,877.90,ON,5667,51E956A6-5428-4FCE-B38F-CE41779FA606,2010-06-01T00:00:00,2010,06
114,877.27,ON,5668,10617BBF-6B59-4024-86F6-0685E852CEC2,2010-07-01T00:00:00,2010,07
115,882.11,ON,5669,E336B15B-5BD2-40D4-9F45-C9E9F6D7766B,2010-08-01T00:00:00,2010,08
116,898.03,ON,5670,244B82F6-F74C-4202-8367-0A84493CD9D6,2010-09-01T00:00:00,2010,09
117,886.04,ON,5671,A5B62350-472C-46E9-9BF9-D40F9AC5282C,2010-10-01T00:00:00,2010,10
118,891.88,ON,5672,B43EF832-C359-443D-ABE9-506D66C2B11C,2010-11-01T00:00:00,2010,11
119,895.94,ON,5673,FE2E4B10-F917-47DC-976C-7F998256E6A5,2010-12-01T00:00:00,2010,12
120,900.04,ON,5674,E9CE2172-F34A-4197-9268-67F56E377FAD,2011-01-01T00:00:00,2011,01
121,903.91,ON,5675,7B12A0F2-DDFC-47E5-8536-C60C1AD609C1,2011-02-01T00:00:00,2011,02
122,900.66,ON,5676,27213EBD-90FC-4977-8B1B-C4B30E945E54,2011-03-01T00:00:00,2011,03
123,889.91,ON,5677,DA72DF6E-E207-4909-845C-C489159118C0,2011-04-01T00:00:00,2011,04
124,889.35,ON,5678,295B1713-6642-4144-945F-389614E14422,2011-05-01T00:00:00,2011,05
125,892.24,ON,5679,7AF4E650-D766-4D2F-910C-A18048B44947,2011-06-01T00:00:00,2011,06
126,882.32,ON,5680,5B00A40F-6F7C-4374-87B1-A14D37AD3D81,2011-07-01T00:00:00,2011,07
127,882.98,ON,5681,4E36F785-E3A8-43A5-8F00-8AEE855B53E9,2011-08-01T00:00:00,2011,08
128,883.85,ON,5682,E17E2A1D-A36F-471D-9CBE-F85C27E95567,2011-09-01T00:00:00,2011,09
129,900.32,ON,5683,73E7A4C4-5F04-4707-82AB-5E0CDB6CD098,2011-10-01T00:00:00,2011,10
130,893.90,ON,5684,EC514246-17FB-4C00-BEA9-A51E3B3E72AC,2011-11-01T00:00:00,2011,11
131,900.49,ON,5685,8BE52CE5-675B-4941-AB8B-F0C76066872A,2011-12-01T00:00:00,2011,12
132,900.85,ON,5686,F0664DB9-43B9-40F4-AEC1-2067BA535408,2012-01-01T00:00:00,2012,01
133,901.14,ON,5687,5330108A-D6EC-4592-ACD5-37C33AC31108,2012-02-01T00:00:00,2012,02
134,900.75,ON,5688,7CF4A7D8-FF62-4AF1-ABE3-CC8256DD0E91,2012-03-01T00:00:00,2012,03
135,903.08,ON,5689,26FC3C58-58E5-4878-8415-8EAA362B2675,2012-04-01T00:00:00,2012,04
136,899.30,ON,5690,935C3BF3-D160-4014-AC08-E0ADFC440539,2012-05-01T00:00:00,2012,05
137,912.51,ON,5691,FA8781DD-3857-479F-B167-E9B189BDE337,2012-06-01T00:00:00,2012,06
138,908.46,ON,5692,988892D9-FC24-4F91-A2F9-F03BC2210C20,2012-07-01T00:00:00,2012,07
139,903.50,ON,5693,B3271B82-FE8D-4C1B-9991-CFA3D1571B4C,2012-08-01T00:00:00,2012,08
140,904.57,ON,5694,533B5792-2260-4620-BF6A-F5BED9A27524,2012-09-01T00:00:00,2012,09
141,908.84,ON,5695,569E79EE-639D-47F3-AD9C-BDFA801F3E07,2012-10-01T00:00:00,2012,10
142,910.42,ON,5696,6D9686F2-5DA8-456E-BA2B-7CA682010419,2012-11-01T00:00:00,2012,11
143,917.85,ON,5697,F97C3E95-AC6A-4539-A483-28E040565E24,2012-12-01T00:00:00,2012,12
144,913.98,ON,5698,9D12219E-9D5F-4748-8D27-611696A876B6,2013-01-01T00:00:00,2013,01
145,922.47,ON,5699,79BDCDF0-F30D-4590-9EE0-2039C59725E9,2013-02-01T00:00:00,2013,02
146,919.57,ON,5700,9D357A47-1446-4480-A689-C44D5C9584D8,2013-03-01T00:00:00,2013,03
147,914.38,ON,5701,94C0CC73-F7B5-4897-B541-7FF4AB1BF994,2013-04-01T00:00:00,2013,04
148,918.32,ON,5702,B58B635B-E2EE-45A8-9F4F-6568E68B9C8C,2013-05-01T00:00:00,2013,05
149,923.97,ON,5703,378CFFC8-4EC2-4366-B8FB-5CC173888992,2013-06-01T00:00:00,2013,06
150,913.87,ON,5704,5DD47F1F-78B5-448A-9BEC-19127963538A,2013-07-01T00:00:00,2013,07
151,918.64,ON,5705,CA3B5289-591D-42C7-B6EF-3287C29A36AA,2013-08-01T00:00:00,2013,08
152,912.23,ON,5706,8EDD7604-8740-4052-9DE5-2EE7C6B6D564,2013-09-01T00:00:00,2013,09
153,921.12,ON,5707,2B3F433E-87A4-46C4-B2C7-A813C7DD78CD,2013-10-01T00:00:00,2013,10
154,929.25,ON,5708,44FBD655-4B28-4250-9423-4C262834650A,2013-11-01T00:00:00,2013,11
155,933.53,ON,5709,491A22A7-3DBF-4CE9-B45E-F19FF09302B3,2013-12-01T00:00:00,2013,12
156,932.48,ON,5710,E4D70593-64BB-4FAE-8110-28E48B4B8397,2014-01-01T00:00:00,2014,01
157,942.00,ON,5711,8FE8E2A2-4381-4908-A386-4DEF1B4AD59B,2014-02-01T00:00:00,2014,02
158,934.52,ON,5712,B2999934-6E32-4839-9B37-ABED77B2C716,2014-03-01T00:00:00,2014,03
159,932.63,ON,5713,60B9A0AD-EC32-4838-82BC-D57C2BDD4ABC,2014-04-01T00:00:00,2014,04
160,935.16,ON,5714,0AE29FF3-CDD5-4F6E-91FA-89E5F0129CA8,2014-05-01T00:00:00,2014,05
161,943.52,ON,5715,BA6F0115-912C-4CF5-9C56-A4457AC14AF4,2014-06-01T00:00:00,2014,06
162,942.26,ON,5716,3BF02973-49DB-4DC5-AFA2-1A0A04C9DD48,2014-07-01T00:00:00,2014,07
163,936.16,ON,5717,02FFB60F-7DF1-46E5-AFD4-78EB2CD0E167,2014-08-01T00:00:00,2014,08
164,935.30,ON,5718,BC94046F-7D6D-4C17-9F37-2930D05A282B,2014-09-01T00:00:00,2014,09
165,936.71,ON,5719,03C8E1BF-4097-44F8-BBE7-EED2E44E3913,2014-10-01T00:00:00,2014,10
166,938.67,ON,5720,8456038A-24AE-4EAC-ACEB-FEE4836B9BD1,2014-11-01T00:00:00,2014,11
167,950.38,ON,5721,929B44CE-29DA-42D8-B7C3-C87C70D4C383,2014-12-01T00:00:00,2014,12
168,951.10,ON,5722,F8CF4AB6-378A-4075-8BE7-6195EE417848,2015-01-01T00:00:00,2015,01
169,969.17,ON,5723,F7A31164-A7FE-467F-A9F7-8A06954FB391,2015-02-01T00:00:00,2015,02
170,968.75,ON,5724,58A68982-BF09-4DA2-9C86-094D9F52BB8F,2015-03-01T00:00:00,2015,03
171,964.80,ON,5725,21789CE9-CD5C-4B1F-BAFF-B3D7C45E6F25,2015-04-01T00:00:00,2015,04
0,535.65,PE,5554,8D0D0120-53D5-4A3D-B68F-D5BAFA1B9F24,2001-01-01T00:00:00,2001,01
1,532.02,PE,5555,B8156EED-2420-4B71-A56C-57DED1FA7CEC,2001-02-01T00:00:00,2001,02
2,534.71,PE,5556,A8D7795E-40FA-4923-AB52-CA8536DAAD7A,2001-03-01T00:00:00,2001,03
3,522.50,PE,5557,8373DAD3-2886-4DAD-AFE8-84DB8C0F414E,2001-04-01T00:00:00,2001,04
4,522.31,PE,5558,05DB3E97-35EC-4F75-891B-3F6C696CDEE0,2001-05-01T00:00:00,2001,05
5,529.47,PE,5559,9F6DC880-A4F1-4149-A43F-23E9E9BF2270,2001-06-01T00:00:00,2001,06
6,509.55,PE,5560,0F6988BE-1D70-4546-A854-15C677B99316,2001-07-01T00:00:00,2001,07
7,534.47,PE,5561,6BE8C5BD-E455-4573-A299-F41CC57DB7DB,2001-08-01T00:00:00,2001,08
8,531.89,PE,5562,9C61FF04-EA5F-4548-9E21-BA4F29B1E325,2001-09-01T00:00:00,2001,09
9,535.24,PE,5563,2538F70D-9A3D-45F0-A6BE-4A3744AF6372,2001-10-01T00:00:00,2001,10
10,535.62,PE,5564,E29C2CFE-AD1B-4F77-A0B9-86970CB6FA88,2001-11-01T00:00:00,2001,11
11,559.80,PE,5565,C056C58D-CAAE-409E-A994-D20291F4F053,2001-12-01T00:00:00,2001,12
12,562.60,PE,5566,5ADDCDBD-6B8D-483F-A6F3-B4D9E939BC9A,2002-01-01T00:00:00,2002,01
13,551.04,PE,5567,DB96E5DC-002A-4F7A-97F2-7066CCC3E645,2002-02-01T00:00:00,2002,02
14,565.53,PE,5568,B905BAA7-40B0-4BE3-9F8C-7F0F079053E1,2002-03-01T00:00:00,2002,03
15,558.95,PE,5569,C4EA174C-07F7-456C-8EBF-F1B35A88FED7,2002-04-01T00:00:00,2002,04
16,560.30,PE,5570,8BEC0293-0E3F-47A0-A977-EDECC9753D76,2002-05-01T00:00:00,2002,05
17,562.65,PE,5571,DAA5936E-C5E0-4D99-A5EF-C160D08C8B36,2002-06-01T00:00:00,2002,06
18,540.74,PE,5572,91B8E5AD-A97E-4DA4-A877-5726D1D9D4C8,2002-07-01T00:00:00,2002,07
19,541.00,PE,5573,45DF1C45-3292-40B5-B92F-61320156A774,2002-08-01T00:00:00,2002,08
20,549.76,PE,5574,BB5173E0-B17E-4222-BC6B-D96E73775778,2002-09-01T00:00:00,2002,09
21,557.49,PE,5575,7493CEBA-0C87-4701-A24B-09B5126317E0,2002-10-01T00:00:00,2002,10
22,565.05,PE,5576,A56D66E0-061C-4310-89F8-65B4C5AA59E5,2002-11-01T00:00:00,2002,11
23,578.68,PE,5577,1F70B3FE-BD5F-4367-8FF2-AD08D4FF0EBD,2002-12-01T00:00:00,2002,12
24,575.74,PE,5578,504ADB8F-F66F-4CE5-9087-58822450AA6F,2003-01-01T00:00:00,2003,01
25,575.82,PE,5579,1DC723E6-5DD8-4320-9214-BEA738BBDABE,2003-02-01T00:00:00,2003,02
26,564.34,PE,5580,552A4EDD-F3F2-405F-989F-DFE7F2A8449F,2003-03-01T00:00:00,2003,03
27,565.33,PE,5581,D13C3EEB-7B37-4221-9DCB-068C5CB987B2,2003-04-01T00:00:00,2003,04
28,569.65,PE,5582,D2EEFC2A-CA63-451C-981D-A2986EAF1CFD,2003-05-01T00:00:00,2003,05
29,571.59,PE,5583,E2B19D27-C5F3-4AD1-9646-ABAF887FA6DC,2003-06-01T00:00:00,2003,06
30,550.70,PE,5584,26E62F97-42B8-43B7-8645-2A7A9EE68D4C,2003-07-01T00:00:00,2003,07
31,558.38,PE,5585,F8957732-B5CB-45D1-8CE4-D4F315CA30F0,2003-08-01T00:00:00,2003,08
32,575.64,PE,5586,69A264CA-263A-4F4F-B81D-7CD2E103FAD3,2003-09-01T00:00:00,2003,09
33,573.32,PE,5587,67971CB3-E1CC-44F6-9A3A-D632D7407685,2003-10-01T00:00:00,2003,10
34,580.70,PE,5588,CAA6FD86-1647-4932-AFAD-D2E064C01D0A,2003-11-01T00:00:00,2003,11
35,585.19,PE,5589,5900E84C-32A3-4D3C-AF30-73B301DAFFB7,2003-12-01T00:00:00,2003,12
36,590.41,PE,5590,0ECC4723-579C-4A42-BBCF-00D176A74A37,2004-01-01T00:00:00,2004,01
37,576.66,PE,5591,119514FC-09E4-4E3C-B678-96F395075B11,2004-02-01T00:00:00,2004,02
38,580.73,PE,5592,31091D72-D642-4205-9D0A-7F7D97A6A3FE,2004-03-01T00:00:00,2004,03
39,586.30,PE,5593,746BB6AF-E5C1-4322-AD69-5EFA8333E6C0,2004-04-01T00:00:00,2004,04
40,606.63,PE,5594,DFDFDA74-2E50-4C02-9C95-4B9C6AE7F3DD,2004-05-01T00:00:00,2004,05
41,589.09,PE,5595,236583AE-5A67-4FF6-84B8-D6ADD44A1782,2004-06-01T00:00:00,2004,06
42,570.53,PE,5596,4FCFE844-57D7-412B-B2B8-27B35D601D62,2004-07-01T00:00:00,2004,07
43,563.70,PE,5597,899EF3DE-AF8A-4C83-922E-EB3C0C881C4C,2004-08-01T00:00:00,2004,08
44,577.92,PE,5598,05C176C8-9EB7-449A-B9F0-C4C2BA542FB3,2004-09-01T00:00:00,2004,09
45,584.74,PE,5599,DF676A46-A6E3-4C9E-8DCC-D41CBFEAECCA,2004-10-01T00:00:00,2004,10
46,593.43,PE,5600,AD24454F-8F8A-4633-B6AA-55A76051144A,2004-11-01T00:00:00,2004,11
47,607.09,PE,5601,91381916-9DFC-437A-A656-808B3BE8FB3E,2004-12-01T00:00:00,2004,12
48,604.08,PE,5602,E4D94798-2653-4481-A8F9-602F8663799D,2005-01-01T00:00:00,2005,01
49,609.09,PE,5603,E4BBDA62-1993-4A60-958E-0279D898C9CB,2005-02-01T00:00:00,2005,02
50,601.43,PE,5604,DBB7FC76-6F71-409D-A2A7-95864E9D013C,2005-03-01T00:00:00,2005,03
51,603.32,PE,5605,99B7B90A-C5BA-4852-B616-B1374251242E,2005-04-01T00:00:00,2005,04
52,599.84,PE,5606,D1DB23DE-8727-4E73-8A3C-40D1DF0C6CEC,2005-05-01T00:00:00,2005,05
53,596.32,PE,5607,6E02651B-09B0-48D9-9264-716DA493FC24,2005-06-01T00:00:00,2005,06
54,594.02,PE,5608,265649DE-E7B1-47EB-B966-06C6662659C4,2005-07-01T00:00:00,2005,07
55,589.19,PE,5609,909D285D-C33F-48EB-9F4A-3FBFD65BDFD3,2005-08-01T00:00:00,2005,08
56,602.71,PE,5610,49ECAC21-F25A-4755-81EA-EB3E01A1D206,2005-09-01T00:00:00,2005,09
57,605.55,PE,5611,11D7186E-E369-44A8-8D20-5469BD54D28E,2005-10-01T00:00:00,2005,10
58,611.13,PE,5612,25E7B8D5-1DCB-41EA-8E4F-D0866784301C,2005-11-01T00:00:00,2005,11
59,625.42,PE,5613,74389658-58C1-4225-AC3E-AB5794CA7F4D,2005-12-01T00:00:00,2005,12
60,624.49,PE,5614,E2770A54-5AB8-47A4-95A3-F0A447998600,2006-01-01T00:00:00,2006,01
